id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,total_host_listings,availability_365,reviews_in_last_yr
634786222106330399,457152913,Manhattan,Midtown,40.752,-73.97373,Entire home/apt,382,2,2,4,82,2
634848367620090610,48819761,Manhattan,Upper East Side,40.77334,-73.9516,Private room,150,3,2,1,249,2
632885930545592737,119447491,Brooklyn,Kensington,40.64263,-73.98142,Private room,59,3,1,1,0,1
632993183115320648,333305027,Queens,Woodside,40.74549,-73.89534,Private room,141,3,2,6,341,2
633106557103278202,48880473,Brooklyn,Vinegar Hill,40.70381,-73.97983,Entire home/apt,134,2,2,1,69,2
635840098829073925,46410542,Manhattan,Murray Hill,40.74642,-73.97266,Entire home/apt,220,6,1,1,286,1
633113362893109950,3416353,Brooklyn,Park Slope,40.66972,-73.97427,Entire home/apt,2400,3,1,1,341,1
633114777738202849,107434423,Manhattan,Upper East Side,40.7751289,-73.96470569999997,Entire home/apt,495,31,0,453,337,0
633115105120193759,107434423,Manhattan,Hell's Kitchen,40.760596,-73.99628,Entire home/apt,454,31,0,453,321,0
633146168446073367,65747874,Brooklyn,Crown Heights,40.67536,-73.94105,Entire home/apt,216,2,11,1,313,11
633168575271694958,6324250,Queens,Flushing,40.75036,-73.80607,Entire home/apt,69,30,1,1,66,1
633211932800852040,14524586,Brooklyn,Williamsburg,40.71047,-73.95346,Entire home/apt,450,4,5,1,316,5
634867145735495157,437531027,Bronx,University Heights,40.86277,-73.90512,Private room,73,1,6,2,344,6
635955022314782955,176850650,Queens,Cambria Heights,40.69952,-73.74128,Entire home/apt,140,1,16,1,10,16
634868907150900897,114891780,Brooklyn,Prospect-Lefferts Gardens,40.66305,-73.94435,Entire home/apt,180,2,1,1,320,1
634873109612876378,225118276,Queens,Astoria,40.76754,-73.92738,Private room,75,1,18,2,332,18
634896028024109972,437531027,Bronx,Kingsbridge,40.86306995216852,-73.90511602073802,Private room,73,1,0,2,346,0
636019195581310719,93567450,Brooklyn,Gowanus,40.6682,-73.99303,Entire home/apt,282,3,8,2,111,8
636027704467896179,117598640,Queens,Long Island City,40.757114,-73.929756,Private room,78,3,9,3,350,9
636050836574642531,401202937,Manhattan,Midtown,40.74638,-73.98884,Private room,118,1,0,51,69,0
636051632523341934,107434423,Manhattan,Midtown,40.75465899999999,-73.9721295,Entire home/apt,406,31,0,453,285,0
636090984334971127,456652626,Manhattan,Financial District,40.70266,-74.01116,Entire home/apt,585,4,6,1,262,6
634898625226634059,52725589,Manhattan,Hell's Kitchen,40.75764,-73.99722,Entire home/apt,465,4,3,1,9,3
634936824891612018,44605035,Brooklyn,Williamsburg,40.70918,-73.95594,Entire home/apt,300,3,11,1,34,11
633229707857788850,4039873,Manhattan,Harlem,40.80891,-73.95095,Private room,113,2,1,1,66,1
633235349252188576,70164346,Manhattan,Lower East Side,40.71761,-73.98191,Private room,98,5,5,3,19,5
633247730440238021,271275048,Manhattan,Chelsea,40.74763,-73.99098,Entire home/apt,115,30,1,15,306,1
633257201851901800,278985545,Brooklyn,Bedford-Stuyvesant,40.68491,-73.92989,Entire home/apt,121,30,0,3,0,0
633287620224734220,140276044,Queens,Jamaica,40.68247209011676,-73.77284198705777,Private room,70,2,4,5,346,4
633306119519283589,4970027,Queens,Briarwood,40.70715,-73.81451,Entire home/apt,195,30,0,2,87,0
636102680963588163,355258878,Staten Island,Mariners Harbor,40.63708,-74.16759,Private room,70,2,3,4,312,3
636127153623723704,17103966,Brooklyn,Canarsie,40.64369,-73.89513,Private room,89,2,0,1,178,0
636167593975534277,81640632,Brooklyn,Bushwick,40.69933,-73.92178,Entire home/apt,193,5,5,1,1,5
633318450007507030,231048960,Brooklyn,Bedford-Stuyvesant,40.68056,-73.93894,Entire home/apt,269,1,0,1,358,0
636174012533915373,461236294,Queens,Astoria,40.772438,-73.923569,Entire home/apt,428,2,17,1,105,17
634937231178401689,61924400,Manhattan,Upper West Side,40.80198,-73.9636,Entire home/apt,499,5,6,1,24,6
637048553062478988,443863057,Brooklyn,Crown Heights,40.67139,-73.92934,Private room,89,2,5,2,352,5
636242839030318825,364506884,Queens,Cambria Heights,40.69756,-73.73113,Entire home/apt,289,2,5,2,360,5
636249406490154947,461257467,Queens,Forest Hills,40.7289,-73.85178,Entire home/apt,89,5,4,2,93,4
637076452012032978,46888261,Brooklyn,Williamsburg,40.70973,-73.96811,Entire home/apt,446,4,3,1,0,3
633321495378275269,371490719,Bronx,Edenwald,40.89213,-73.84204,Private room,45,2,3,2,325,3
633325241599587850,140276044,Queens,Jamaica,40.68391,-73.77241,Private room,77,2,9,5,361,9
636257948146355223,45436240,Manhattan,Hell's Kitchen,40.76013848172225,-73.99808144254975,Entire home/apt,500,15,0,1,173,0
636259194924261523,22214626,Brooklyn,Clinton Hill,40.68583,-73.96443,Entire home/apt,513,14,2,1,22,2
633332823092765337,63119251,Manhattan,Upper East Side,40.76836,-73.95827,Entire home/apt,290,6,3,1,15,3
637103708187106081,5551314,Manhattan,Hell's Kitchen,40.76226,-73.98972,Private room,133,1,11,2,44,11
637194775376471696,20154754,Manhattan,Midtown,40.752655,-73.972481,Private room,400,1,0,1,5,0
636262868130380492,38473130,Queens,Rockaway Beach,40.5897,-73.81164,Entire home/apt,215,2,16,1,163,16
637462678771470678,36156492,Queens,Arverne,40.58931628675165,-73.79774629265565,Entire home/apt,250,2,3,1,347,3
637478582940681740,19303369,Queens,Sunnyside,40.73965,-73.91991,Private room,42,30,0,175,0,0
637493347211635054,19303369,Queens,Sunnyside,40.73828,-73.92182,Private room,39,30,0,175,12,0
637500375209808073,200239515,Queens,Sunnyside,40.73772,-73.92101,Private room,42,30,0,158,11,0
637505576684770516,200239515,Queens,Sunnyside,40.73958,-73.91977,Private room,39,30,0,158,0,0
637510579402318016,204704622,Queens,Sunnyside,40.73856,-73.92186,Private room,41,30,0,157,0,0
637518053786282035,204704622,Queens,Sunnyside,40.73969,-73.92145,Private room,38,30,0,157,0,0
633406785201787250,22125548,Brooklyn,Williamsburg,40.71198,-73.95334,Entire home/apt,650,30,0,1,257,0
636278597309164130,24343427,Queens,Queens Village,40.71343,-73.75178,Private room,62,2,10,2,344,10
636284976466179012,451776967,Manhattan,Greenwich Village,40.72819,-74.00106,Entire home/apt,262,2,11,1,332,11
633423660483484050,8504385,Brooklyn,Greenpoint,40.7337,-73.95201,Private room,110,30,0,1,59,0
633426670632924814,18057505,Brooklyn,East Flatbush,40.66070537575939,-73.9271376587637,Entire home/apt,100,2,1,3,319,1
637524390360273018,453777289,Queens,Queens Village,40.71394,-73.73203,Entire home/apt,230,2,7,1,339,7
637580093389327962,139027618,Brooklyn,Flatbush,40.648102,-73.95433,Private room,77,1,7,1,351,7
636310218314961171,162280872,Brooklyn,Greenpoint,40.7349,-73.95452,Entire home/apt,320,30,1,98,310,1
636316961258673498,354087992,Manhattan,Hell's Kitchen,40.7635,-73.98551,Private room,699,1,0,17,90,0
636324470274748994,459778513,Manhattan,Harlem,40.82188,-73.9545,Private room,66,3,13,3,60,13
636329923597403617,455691328,Manhattan,East Harlem,40.78857,-73.94487,Entire home/apt,175,2,1,3,135,1
636384010903074720,459136924,Bronx,Mott Haven,40.80999,-73.91997,Private room,81,1,11,3,336,11
636394134074222695,274278847,Queens,East Elmhurst,40.76619831003899,-73.88956634656168,Entire home/apt,149,2,5,2,334,5
636536273421895710,461308098,Manhattan,Upper West Side,40.78536985035451,-73.97073543286389,Private room,180,4,5,1,34,5
633459934007928882,297633318,Bronx,Throgs Neck,40.81710642758539,-73.8210395459422,Entire home/apt,140,2,0,1,335,0
633460491855293928,358801617,Queens,Astoria,40.76579,-73.90982,Private room,90,1,1,2,354,1
633463094326693676,215488365,Brooklyn,Crown Heights,40.67622,-73.93112,Private room,71,1,0,5,125,0
636626156005838939,95679382,Manhattan,Midtown,40.74158,-73.98325,Entire home/apt,400,5,1,2,0,1
636645465431278802,459578759,Brooklyn,Crown Heights,40.6761,-73.91722,Entire home/apt,393,1,1,1,358,1
633492364636824182,1270026,Brooklyn,Crown Heights,40.67610367798331,-73.94912976973296,Entire home/apt,150,7,1,1,64,1
637596748495650305,1712643,Manhattan,Chelsea,40.73855,-73.99665,Entire home/apt,230,2,3,1,0,3
636684907723189364,180380,Manhattan,Harlem,40.82889387775853,-73.94375481756039,Entire home/apt,250,5,0,1,340,0
637609387866765992,288193483,Queens,Arverne,40.59462,-73.79116,Entire home/apt,232,1,10,1,179,10
639385976123780599,30805991,Brooklyn,Bushwick,40.70024,-73.91678,Entire home/apt,304,1,19,4,6,19
636733997268048811,461340832,Queens,Forest Hills,40.73539,-73.855247,Entire home/apt,144,2,10,2,339,10
639402947365116095,385859541,Brooklyn,Bedford-Stuyvesant,40.67977,-73.90954,Entire home/apt,200,1,9,1,89,9
639540429317887373,248665016,Manhattan,Harlem,40.816826505197454,-73.94227791249008,Entire home/apt,135,3,4,2,2,4
639549197073947929,107434423,Manhattan,East Village,40.7324098,-73.98747879999999,Entire home/apt,535,31,0,453,13,0
637610088506176576,54794210,Queens,Jackson Heights,40.75452,-73.88131,Entire home/apt,300,30,0,1,256,0
637620087085191223,461489789,Manhattan,East Village,40.72182,-73.98462,Entire home/apt,725,2,5,1,315,5
636750580304250017,169800089,Brooklyn,Brownsville,40.66367,-73.90989,Private room,75,1,8,2,84,8
636790306406975044,450580547,Manhattan,Midtown,40.76423,-73.98197,Entire home/apt,170,30,0,30,242,0
636801605735543805,1339545,Brooklyn,Park Slope,40.66986610529042,-73.97987355534487,Entire home/apt,173,2,0,8,55,0
636824768981796278,445395972,Bronx,Wakefield,40.88629,-73.86345,Private room,71,1,4,5,273,4
636850142417950851,293393162,Manhattan,Midtown,40.75286,-73.97365,Entire home/apt,695,3,0,1,358,0
636899249866787920,50881897,Brooklyn,Vinegar Hill,40.69937,-73.98253,Entire home/apt,531,2,16,1,45,16
637623837832142035,141701068,Brooklyn,Bay Ridge,40.638954,-74.026955,Private room,55,2,8,1,1,8
637634357376846351,459248803,Brooklyn,Crown Heights,40.66554,-73.93704,Entire home/apt,300,3,4,2,331,4
637660091350480104,1795207,Brooklyn,DUMBO,40.70383,-73.98628,Entire home/apt,524,1,1,2,365,1
637682857782165510,25602048,Brooklyn,Bedford-Stuyvesant,40.68798,-73.94847,Private room,125,3,5,1,43,5
637743162515403000,461574206,Brooklyn,Williamsburg,40.71076688695491,-73.95088920420558,Private room,88,2,6,1,25,6
639589832225377962,461959453,Queens,Rosedale,40.65274061117807,-73.72956630045884,Entire home/apt,150,2,0,1,342,0
639660807952111649,20336287,Brooklyn,Bushwick,40.69956,-73.91798,Entire home/apt,209,1,27,1,331,27
639663736314709254,359638834,Manhattan,Chelsea,40.74807,-73.99361,Private room,900,1,1,11,90,1
639664591087069915,74103802,Bronx,Morris Park,40.85054,-73.86482,Entire home/apt,125,30,0,1,365,0
639667499986245473,2653479,Manhattan,Upper West Side,40.803265,-73.966263,Private room,110,3,7,41,71,7
639674240655374476,104946561,Queens,Astoria,40.766,-73.90763,Private room,75,2,6,1,77,6
639694558611399338,435273407,Manhattan,East Harlem,40.78988,-73.94155,Private room,143,1,6,3,339,6
639705836870039306,461252637,Manhattan,Midtown,40.74762,-73.98893,Entire home/apt,369,1,3,1,140,3
636917493580897059,68153861,Brooklyn,Bushwick,40.69104,-73.91231,Private room,73,2,4,1,48,4
639758986408193588,160432866,Brooklyn,Kensington,40.6301274248469,-73.97186221622248,Private room,76,10,0,1,340,0
639772463912396637,11071605,Brooklyn,Greenpoint,40.72547,-73.94816,Entire home/apt,259,4,1,1,22,1
637744816439999158,81320394,Queens,Cambria Heights,40.69543,-73.72882,Entire home/apt,113,1,9,2,361,9
637759148111859782,105379950,Brooklyn,Sheepshead Bay,40.58549,-73.95115,Private room,65,2,8,8,141,8
637834430758310495,440233245,Queens,Laurelton,40.68495,-73.73226,Private room,53,2,18,2,262,18
636925406572845237,345230568,Manhattan,Upper East Side,40.772161562983065,-73.95374932471825,Entire home/apt,386,3,3,2,80,3
636944681866019204,88326292,Queens,Rockaway Beach,40.58769,-73.81316,Entire home/apt,114,2,14,5,82,14
636944733339084818,355258878,Staten Island,Mariners Harbor,40.63799,-74.16949,Private room,100,2,6,4,342,6
636959724917638564,461399954,Brooklyn,East New York,40.6559,-73.87044,Entire home/apt,220,2,4,1,352,4
637848065939782433,461595125,Brooklyn,Canarsie,40.631,-73.89703,Entire home/apt,154,1,25,1,359,25
637874196102402211,37694131,Queens,Long Island City,40.744859228091,-73.95620005761073,Entire home/apt,230,30,1,4,119,1
637926235700520984,455691328,Manhattan,Midtown,40.754787,-73.990471,Entire home/apt,202,3,2,3,317,2
639781537591654028,67258884,Brooklyn,Bushwick,40.70199,-73.92242,Entire home/apt,115,1,1,1,17,1
639813359571942202,417201324,Manhattan,Morningside Heights,40.81142870222809,-73.95731834227573,Entire home/apt,102,2,9,1,90,9
636974759066296574,88326292,Queens,Rockaway Beach,40.58828,-73.81187,Entire home/apt,107,2,12,5,85,12
636982135524593603,123527938,Brooklyn,Williamsburg,40.70454,-73.93621,Private room,89,30,5,5,258,5
637041914856524482,420297717,Queens,Rockaway Beach,40.58809,-73.81383,Entire home/apt,109,2,9,5,90,9
641200733773310692,1436482,Brooklyn,Bedford-Stuyvesant,40.69104,-73.92523,Private room,134,3,1,2,319,1
639817662997292211,462068289,Queens,Flushing,40.72928395253609,-73.81212822336774,Entire home/apt,132,2,10,1,322,10
639857593156700083,2258330,Brooklyn,Bedford-Stuyvesant,40.68542,-73.92307,Entire home/apt,280,3,1,1,0,1
639885792983162225,462089617,Brooklyn,Carroll Gardens,40.6824525,-73.9931498,Entire home/apt,200,30,1,2,310,1
638044371366059533,461629715,Manhattan,Hell's Kitchen,40.75815,-73.99848,Entire home/apt,256,30,0,1,145,0
638186208000099445,107434423,Manhattan,West Village,40.73732,-74.00424,Entire home/apt,482,31,0,453,322,0
638186562751522999,107434423,Manhattan,Upper West Side,40.7775972,-73.9884665,Entire home/apt,485,31,0,453,340,0
638208932898066716,401202937,Manhattan,Midtown,40.74797,-73.98673,Private room,177,1,0,51,48,0
638274411802977958,461685356,Brooklyn,Bay Ridge,40.630341,-74.025009,Private room,100,30,0,1,90,0
638304493745432787,50411791,Manhattan,Harlem,40.82223,-73.9441,Private room,120,2,8,3,220,8
638356688178697321,461710687,Manhattan,Washington Heights,40.84696,-73.94072,Entire home/apt,190,3,4,1,337,4
638375695955118228,50299658,Brooklyn,Sunset Park,40.6614585399732,-73.98834220992401,Entire home/apt,178,3,1,1,273,1
638404496657149559,81320394,Queens,Cambria Heights,40.69578,-73.73006,Entire home/apt,40,1,1,2,363,1
641209854002197271,6874611,Brooklyn,Fort Greene,40.69030073668738,-73.97854125435497,Entire home/apt,350,2,2,1,103,2
639898201872820540,200950980,Queens,Arverne,40.5952702022121,-73.79330333045804,Entire home/apt,149,1,9,1,214,9
639899386746380552,462089617,Brooklyn,Carroll Gardens,40.6824525,-73.9931498,Entire home/apt,225,30,1,2,295,1
639918901461376573,461340832,Queens,Forest Hills,40.7353912,-73.8552462,Private room,92,1,8,2,329,8
639920141110609277,198871095,Bronx,Williamsbridge,40.87977,-73.85488,Entire home/apt,153,1,14,2,83,14
641210071788082023,83492144,Queens,Bayswater,40.60846,-73.75451,Entire home/apt,148,2,4,1,355,4
639930784199884076,445581518,Manhattan,Harlem,40.82241,-73.95016,Private room,90,2,2,1,1,2
639943977146307117,61278683,Queens,Long Island City,40.7535263,-73.9358622,Private room,89,2,4,3,167,4
639951636744198318,11792774,Manhattan,Kips Bay,40.74353,-73.98156,Entire home/apt,321,6,2,1,280,2
639958512250519518,74885349,Brooklyn,Crown Heights,40.67637,-73.95215,Entire home/apt,230,4,11,6,284,11
639987961838040881,411034737,Brooklyn,Cypress Hills,40.689484,-73.870471,Private room,75,2,8,7,342,8
639991069697648692,50173892,Queens,Astoria,40.75689,-73.91671,Private room,90,2,4,1,263,4
640003106989657947,42523215,Queens,Queens Village,40.71943,-73.73776,Private room,60,2,4,2,335,4
640023893060950210,62785237,Brooklyn,Bedford-Stuyvesant,40.68497,-73.94751,Entire home/apt,450,13,0,2,0,0
638405806968345946,211823412,Queens,Arverne,40.59671,-73.7949,Entire home/apt,165,2,6,1,358,6
638412872710785326,898412,Queens,Long Island City,40.74422,-73.9494,Entire home/apt,100,55,0,2,200,0
638415705402083979,50411791,Manhattan,Harlem,40.82282,-73.9458,Private room,90,2,11,3,201,11
641216454200397822,460273604,Queens,Middle Village,40.72459997808178,-73.87295769648544,Private room,76,1,10,3,331,10
641216456949932781,460273604,Queens,Middle Village,40.72584087750584,-73.87109884591372,Private room,74,1,16,3,326,16
641216690218286102,50819013,Manhattan,Lower East Side,40.71973,-73.98759,Entire home/apt,280,4,1,1,279,1
638451573988709495,49123334,Brooklyn,Boerum Hill,40.68805,-73.98438,Entire home/apt,257,30,0,1,95,0
638454791738509873,388603242,Manhattan,Midtown,40.74671,-73.98691,Entire home/apt,482,1,0,12,161,0
641224498504852621,462391525,Manhattan,Upper East Side,40.77725,-73.94781,Entire home/apt,610,30,1,1,156,1
638461765613099585,14482395,Brooklyn,Bushwick,40.68327,-73.909157,Entire home/apt,300,1,3,1,140,3
638516474333354599,348034609,Bronx,Soundview,40.827957,-73.879745,Private room,171,1,2,6,365,2
638519274751510169,38289111,Brooklyn,Red Hook,40.677925,-74.013374,Entire home/apt,250,3,0,1,249,0
641229102165739248,462385248,Brooklyn,Bushwick,40.6885,-73.91814,Private room,107,5,4,3,78,4
640028812820854472,68810900,Manhattan,West Village,40.73454401860116,-73.99964934408698,Entire home/apt,300,1,3,1,0,3
640055424267198742,11381675,Brooklyn,Crown Heights,40.67106,-73.94156,Private room,125,1,1,3,15,1
640072873723501843,157649863,Bronx,Wakefield,40.90263042865945,-73.84182732243482,Entire home/apt,97,1,5,1,20,5
640076159281018152,92714156,Brooklyn,Bedford-Stuyvesant,40.68519,-73.94408,Private room,77,3,9,4,67,9
640089851278758381,224936570,Manhattan,Chelsea,40.73762,-73.99708,Entire home/apt,600,5,2,1,348,2
640119143069555335,456589439,Manhattan,Murray Hill,40.74532844000605,-73.97542416574164,Private room,66,90,0,6,281,0
640148680845711037,10149317,Queens,Rego Park,40.73235237820083,-73.85518669296286,Entire home/apt,142,7,3,12,315,3
640150684112563874,30805991,Brooklyn,Bushwick,40.70435731794763,-73.92001983698388,Entire home/apt,170,1,6,4,343,6
640159275260186822,2065971,Brooklyn,Crown Heights,40.67935,-73.96355,Entire home/apt,250,3,7,2,0,7
640270260790083804,20912691,Queens,Jamaica,40.71059,-73.78221,Entire home/apt,720,3,1,5,0,1
640366504429539829,6486737,Brooklyn,Greenpoint,40.7344,-73.95353,Entire home/apt,145,30,1,1,76,1
640418652230852663,156047478,Manhattan,Harlem,40.81545,-73.94048,Entire home/apt,80,30,2,7,164,2
640429959969609856,325451328,Manhattan,Harlem,40.8248483,-73.9510782,Entire home/apt,259,5,5,5,102,5
640436833654251067,401709949,Brooklyn,Bedford-Stuyvesant,40.69967219112572,-73.94036893334128,Private room,67,30,3,20,157,3
640443472855597440,24278208,Brooklyn,Bedford-Stuyvesant,40.6874,-73.95497,Private room,194,30,0,2,235,0
640468978359481706,74585102,Manhattan,Upper East Side,40.77198055216687,-73.94887878529413,Entire home/apt,697,2,2,1,54,2
